alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,logVisitsPP_TB,log_ID_p_bldgspace,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines,sigma_f,op_adherencesupportvisit,op_coughtriage,op_diagnosticvisit,op_follow-upvisit,op_monitoringvisit,op_screeningvisit,op_screeningvisit_mch,op_treatmentvisit,op_treatmentvisit_dot,op_treatmentvisit_ltbi,op_treatmentvisit_mdr,op_vaccinations,op_visitforcollectingmedicine,op_visitforinjection
2.25407,-0.297747,0.274496,-0.0701606,0.0385812,0.0535733,0.203196,-0.194135,-0.2432,0.136251,0.355163,0.0672608,0.0802505,0.0895488,-0.131504,0.048451,-0.03225,0.438503,-0.119867,-0.317444,0.121558,-0.109177,0.0705769,-0.0908257,0.201004,-0.22333,-0.145324,-0.0560228,-0.114025,-0.224304,-0.302124,-0.29798
1.98956,-0.34158,0.271992,-0.0421928,0.0738777,0.0786833,-0.0186314,-0.14931,-0.352672,0.0862049,0.338103,0.172016,0.148102,0.272709,-0.0950752,0.318099,0.254782,0.432047,-0.0797113,-0.250402,0.116078,0.255438,0.102569,-0.00999005,0.164666,-0.0231215,-0.0240823,0.0587984,0.163483,-0.130273,-0.158872,0.0823367
2.34405,-0.329083,0.101566,0.0177696,0.147401,0.169649,-0.158747,-0.0793931,-0.445737,0.127467,0.358779,0.225894,-0.043532,0.0785543,-0.574234,-0.126892,0.133491,0.413278,-0.152139,-0.201414,0.157009,0.167061,0.0614752,0.0252796,0.0809641,0.00307028,-0.105767,0.0120813,0.268882,-0.113923,-0.0710891,-0.137477
2.30247,-0.390496,0.3311,-0.22415,-0.147032,-0.219419,-0.474714,-0.066296,-0.255775,0.0901793,0.340323,0.0924169,0.0328242,0.0395511,0.0600995,-0.0189509,-0.0447876,0.42685,-0.0791315,-0.067677,0.226028,-0.064062,0.117163,0.0178652,-0.102861,-0.0131653,0.0443329,0.0860471,0.263987,-0.0478561,-0.0945764,-0.185702
2.45733,-0.572792,0.0384302,-0.0318332,-0.0364943,0.0476009,-0.20951,-0.107402,-0.249746,0.140819,0.355889,0.100565,0.0289972,0.239162,-0.0708456,-0.0982185,-0.0339362,0.398895,0.191591,-0.027581,0.3401,0.142957,0.269591,0.126384,0.0672653,-0.0172526,0.0737395,0.112364,0.103011,-0.074978,-0.244055,-0.119061
2.37304,-0.534341,0.122054,-0.0270855,0.205522,0.310058,-0.297435,-0.111397,-0.221467,0.131774,0.363002,0.113219,0.0164856,-0.0074378,-0.0488415,-0.0379386,-0.0741359,0.403163,-0.303982,-0.329862,0.0992178,0.268759,0.181983,0.0332248,-0.0330326,-0.0478433,-0.100628,-0.0160778,0.0788005,-0.155526,-0.426366,-0.177325
2.30767,-0.460755,0.107076,-0.0202149,0.2091,0.265636,0.125092,-0.185813,-0.267299,0.153417,0.373059,0.0859485,-0.0342842,0.0950977,-0.0931339,-0.0866919,-0.0467021,0.469956,-0.253603,-0.259303,0.158044,-0.232643,0.0274515,-0.00366957,0.129437,-0.0478248,-0.136226,0.110343,-0.0663177,-0.162324,-0.197685,-0.0669687
2.15001,-0.385492,-0.0738484,0.10496,0.250581,0.435625,0.694316,-0.21625,-0.224857,0.115588,0.336902,0.326925,-0.113229,0.077793,-0.235417,-0.0696011,-0.0409635,0.449481,-0.0817763,-0.170638,0.261028,-0.0106784,0.0785789,0.100046,0.276717,0.0532376,0.0465847,0.17057,0.22382,0.0489247,-0.392492,-0.147306
1.77854,-0.34507,0.366563,0.370464,0.239274,0.680045,0.10025,-0.183565,-0.168218,0.137674,0.360397,0.260139,0.132718,0.192517,-0.129275,0.0826387,0.069399,0.442269,-0.262522,-0.264452,0.217918,-0.0589931,0.13893,-0.0259169,0.0590393,-0.0705142,-0.0523973,-0.0901487,0.12495,-0.0742252,-0.314434,-0.23154
2.19336,-0.270747,0.229164,0.226655,0.226992,0.225187,-0.0864211,-0.111934,-0.227427,0.242339,0.353539,0.477438,-0.316831,0.218454,-0.637075,-0.112259,-0.234782,0.384178,-0.0284487,-0.166783,0.195525,0.141878,0.0843256,-0.00553636,0.00515106,0.0153532,-0.0271504,0.0863786,0.24073,-0.129189,-0.0416201,-0.144771
2.34226,-0.341077,-0.0174679,-0.0960199,0.0560428,0.340221,-0.202232,-0.140929,-0.285414,0.131248,0.355978,0.0593823,-0.0358372,-0.0143292,-0.0920522,0.0354272,-0.031831,0.456728,-0.188107,-0.201921,0.216627,-0.169734,0.135754,0.09926,0.0524954,-0.0274957,0.0133612,0.0101657,0.144217,-0.0623517,-0.139038,-0.184625
2.32222,-0.499273,0.089081,0.110743,0.0156214,0.555884,0.0346872,-0.117486,-0.326233,0.123439,0.345415,0.12244,-0.104274,0.0798236,-0.30942,-0.125347,-0.153094,0.410082,-0.114333,-0.176005,0.187218,0.0195804,0.156418,0.0778999,-0.0344187,0.00879531,0.00449396,0.0849402,0.192249,-0.0533745,-0.16297,-0.0262274
2.18387,-0.369814,0.180411,0.0549833,0.145947,0.146855,0.041623,-0.167388,-0.281897,0.170158,0.364852,0.078901,0.0455054,0.183345,-0.0897311,0.00299303,-0.0258314,0.431773,-0.0982492,-0.029351,0.201259,-0.0597087,0.213098,0.107625,0.092839,-0.0877912,-0.0137303,0.142433,0.335222,-0.0418862,-0.28229,0.0225437
1.91577,-0.295369,0.0525174,0.239305,0.370449,0.544024,0.154682,-0.153743,-0.300372,0.171376,0.356073,0.153205,0.0744051,0.346813,-0.0985107,0.156735,0.241053,0.435083,-0.116483,-0.248892,0.112984,0.231077,0.126055,0.0130541,0.464124,-0.0122132,-0.027783,0.0965576,0.111576,-0.0829841,-0.203723,-0.137117
1.92448,-0.453529,0.30339,0.220813,0.413955,0.319967,0.216343,-0.155711,-0.217673,0.122548,0.365398,0.0491123,0.0191803,-0.0152308,-0.0381634,0.0130119,0.0558746,0.455679,0.0976545,-0.220849,0.230737,0.017462,0.218966,0.00351758,0.209572,-0.0962424,0.0949685,0.0812217,0.087735,-0.0843171,-0.142065,-0.254638
1.88852,-0.240962,0.226189,-0.0745694,0.370627,0.631668,0.320795,-0.184691,-0.268829,0.0942411,0.333485,0.0898402,0.0475219,0.0869252,-0.16953,0.000581936,0.0136684,0.433959,-0.00704874,-0.190197,0.177412,-0.0391764,0.0809618,0.0102981,-0.0667506,-0.0179316,-0.0631025,0.0319551,0.0338019,-0.0610396,0.0392262,-0.00817004
1.68641,-0.0841549,0.267817,0.241249,0.306654,0.862582,0.105812,-0.191918,-0.303495,0.110915,0.337784,0.208736,-0.0427851,0.0195129,-0.15858,0.173312,-0.0373565,0.473352,-0.258203,-0.188975,0.10604,0.144231,0.0232576,-0.0269354,0.0676501,-0.0899821,-0.124538,0.0465505,0.191,-0.214648,-0.240891,-0.0630204
1.99764,-0.447386,0.0489887,0.332715,0.277578,0.649268,0.37114,-0.195215,-0.280278,0.134161,0.353878,0.237737,0.0602272,0.207095,0.01366,0.154458,0.185269,0.417162,-0.103555,-0.149365,0.112856,0.265661,0.117001,0.080643,0.178018,-0.0541048,-0.110373,0.100545,0.365101,-0.108431,-0.361754,-0.158725
2.15492,-0.264494,0.199784,-0.000727742,0.291791,0.517732,0.136596,-0.177642,-0.35486,0.164774,0.333574,0.141184,-0.0916935,-0.0597916,-0.402958,-0.0346617,0.0456729,0.424397,-0.13831,-0.217043,0.148406,-0.0740756,0.111317,0.0189541,-0.0611172,-0.117317,-0.0616795,0.0189717,0.256601,-0.107306,-0.253304,-0.161203
2.13894,-0.326378,0.0676186,-0.15076,0.124539,0.444404,0.0384403,-0.162624,-0.279932,0.10487,0.362257,0.242158,0.0345946,0.188057,-0.41233,0.0034143,0.051215,0.43892,0.176203,-0.118271,0.239379,-0.101288,0.196588,0.031126,-0.00110771,-0.0138183,0.0418739,0.110517,-0.011507,-0.0783257,-0.222586,0.110102
2.10773,-0.30977,0.1489,0.039679,0.21375,0.309627,0.019085,-0.131005,-0.294755,0.235364,0.360461,0.17848,-0.213355,0.354918,-0.59361,-0.13515,-0.141353,0.434734,-0.156045,-0.00385169,0.282416,0.0738425,0.202133,0.152999,0.249912,0.119643,0.0332791,0.199213,0.0753789,-0.059439,-0.128524,0.0133843
2.1118,-0.369112,0.0036117,0.225004,0.321372,0.502461,0.437723,-0.137953,-0.35016,0.110409,0.364274,0.0534439,-0.0520854,0.0394696,-0.031661,-0.0266858,0.0955552,0.413114,0.0100625,-0.238179,0.192962,0.118276,0.193214,0.0589826,0.32556,0.0173769,0.104089,0.075093,-0.0239387,-0.0148871,-0.0686043,-0.0046529
1.95044,-0.305511,0.130087,0.232359,0.420968,0.408208,0.0372765,-0.146679,-0.204727,0.196285,0.373968,0.168266,0.039318,0.322493,-0.136607,-0.0168824,-0.0650301,0.367386,-0.0578484,-0.129136,0.269926,0.0989803,0.211919,0.154035,0.273199,0.0419091,-0.0274884,0.113909,-0.101621,-0.0646476,-0.105832,-0.23047
2.02472,-0.341981,0.063199,0.266221,0.352866,0.504509,0.122387,-0.114285,-0.196069,0.147453,0.368442,0.312648,0.0819516,0.18619,-0.367567,-0.0185262,0.0695805,0.390844,-0.0157569,-0.16113,0.185056,0.205574,-0.0352205,0.0427426,-0.00180811,0.0676814,0.00384693,0.112617,0.147202,-0.133407,-0.137634,-0.0389068
2.16209,-0.266111,0.182257,-0.200454,0.19012,0.23762,-0.291046,-0.0884186,-0.341839,0.135833,0.341716,0.0817625,0.0402072,0.0810067,-0.213564,-0.0192338,-0.00364089,0.381327,-0.220001,-0.201582,0.240184,0.160609,0.190263,0.0407404,-0.113894,-0.00447279,-0.0638036,0.159938,0.071319,-0.0320167,-0.459542,-0.286862
2.33347,-0.41008,0.0513379,-0.194528,0.107502,0.136909,-0.0382899,-0.141057,-0.335769,0.170078,0.335494,0.160627,0.177624,0.201675,-0.215704,0.017995,-0.13961,0.447243,0.128455,-0.210543,0.289685,-0.0377374,0.098553,0.04789,-0.143812,0.0252479,-0.0374264,0.0600006,0.352439,-0.0727354,-0.659685,-0.166958
1.8126,-0.223099,0.418237,-0.0219129,0.0171939,0.238834,-0.0756934,-0.117217,-0.33289,0.0877057,0.330612,0.111379,0.0417579,0.018871,-0.207892,0.0150852,0.0937447,0.424577,0.053223,-0.114576,0.342014,-0.168172,0.268644,0.149103,0.512468,0.122642,0.101327,0.200753,0.220305,0.107136,0.256431,-0.222801
2.1939,-0.408314,0.0134953,0.133431,0.228561,0.551353,0.152946,-0.168035,-0.275559,0.223154,0.367261,0.163884,-0.142798,0.208992,-0.409311,0.0481419,-0.15011,0.405946,0.078661,-0.0847371,0.216179,-0.17049,0.0943226,0.0447152,-0.233317,0.014964,0.0307905,0.0902683,-0.152657,-0.0123431,-0.142742,0.124814
2.25843,-0.397569,0.0669782,0.028991,0.0232146,0.219322,-0.00837684,-0.110796,-0.323719,0.114457,0.341386,0.0667003,0.0326379,0.0648003,-0.195469,0.0625459,0.0847746,0.354154,-0.00173242,-0.160748,0.181847,-0.0981749,0.136299,0.0576849,0.174238,-0.0251856,-0.0160222,0.105311,0.301703,-0.113617,-0.0874862,-0.0993898
2.21619,-0.404714,0.333347,-0.13492,-0.00466091,-0.00133018,-0.370064,-0.0877337,-0.412528,0.090807,0.357491,0.185619,-0.0556112,-0.0868946,-0.193256,-0.0245754,0.396679,0.423878,0.0791607,-0.140503,0.179957,-0.015727,0.172992,-0.0212864,0.121067,-0.197268,-0.0151768,0.0297983,0.194773,-0.182978,-0.0756391,-0.165551
2.21882,-0.528611,0.0799993,0.105635,0.24694,0.635845,0.376158,-0.231725,-0.245337,0.121765,0.369756,0.0850371,0.0849436,-0.00419263,-0.0892925,0.0755254,-0.0231713,0.418581,-0.203045,-0.237655,0.106513,0.0836535,0.0539032,-0.0522895,0.0863335,-0.0511061,0.0165533,0.0498166,0.167935,-0.152139,-0.37027,-0.20805
2.07364,-0.227404,0.23344,-0.0290566,0.0661232,0.102777,0.183716,-0.128908,-0.346924,0.143483,0.34385,0.247221,0.193407,0.351297,-0.179767,0.207253,0.162787,0.461192,-0.194638,-0.271962,0.177337,-0.198174,0.0541899,-0.0697122,-0.182226,-0.0739836,-0.156907,0.0853237,0.0800496,-0.155263,-0.196237,-0.0842884
2.16234,-0.337067,0.099048,0.234529,0.269878,0.486106,0.058663,-0.136881,-0.285935,0.141098,0.348326,0.193596,-0.106746,0.233,-0.438992,0.100792,-0.125066,0.396776,-0.108015,-0.213778,0.0806424,0.00621281,0.0434889,-0.0264334,0.0676366,-0.0513995,-0.076988,-0.0277718,0.109429,-0.207717,-0.125272,-0.113168
2.26905,-0.349731,0.14267,0.0213403,0.209854,0.448966,-0.227072,-0.0976452,-0.339148,0.162862,0.362082,0.139198,0.0351341,-0.00164914,-0.424639,-0.0324948,0.0378527,0.39088,-0.0745,-0.302104,0.0848897,-0.161725,0.106158,-0.0583324,0.0184275,-0.122038,-0.0621934,0.00582855,-0.0558852,-0.113263,-0.226035,-0.148438
2.15811,-0.415007,0.137254,0.30227,0.350448,0.416105,0.119621,-0.133466,-0.221474,0.172376,0.345262,0.310646,0.015832,0.207692,-0.499496,-0.0637253,0.107867,0.377554,-0.371599,-0.364379,0.109515,-0.0990295,-0.123922,-0.0676871,-0.0684761,-0.173489,-0.100327,-0.0355586,0.0118413,-0.196666,-0.243365,-0.082663
1.94844,-0.314473,0.26615,-0.0629269,0.276089,0.0729809,0.0783535,-0.106268,-0.287367,0.111231,0.335307,0.159169,0.372443,0.119514,0.0543987,-0.0134416,-0.00459439,0.412069,-0.0305466,-0.0823141,0.247824,0.330829,0.144171,0.0673252,-0.101353,-0.0257506,0.0246104,0.126344,0.0108737,-0.0274725,-0.258721,-0.154796
2.14645,-0.223128,0.124955,0.242954,0.406909,0.530168,0.0106489,-0.0871976,-0.348123,0.154085,0.375929,0.281666,-0.296233,-0.130605,-0.520386,-0.262759,-0.080133,0.384997,-0.203354,-0.196954,0.145499,-0.118559,0.139793,0.0354249,-0.206367,-0.0312577,-0.0554962,0.116026,0.339709,-0.1792,-0.0963555,-0.141264
2.49503,-0.469787,0.0814911,-0.296524,-0.0476798,0.124572,-0.393943,-0.0922196,-0.388377,0.14947,0.354556,0.0448064,0.00644698,0.107724,-0.0686001,0.0590589,-0.018926,0.399114,0.0868741,-0.335046,0.228157,-0.148977,0.220738,0.0129056,0.278842,0.0345525,0.0851391,0.0794283,0.246375,-0.060269,-0.164821,-0.246339
2.15274,-0.233952,0.149024,-0.250997,-0.140183,0.0335764,-0.0152363,-0.116491,-0.29639,0.123175,0.332779,0.223352,0.250397,0.385672,-0.145763,0.36022,-0.0497858,0.472855,-0.102061,-0.276497,0.233868,-0.00959924,0.119814,0.0399388,0.139816,-0.0405207,0.00626094,0.124089,0.360858,-0.0132029,-0.229292,0.0559391
1.87892,-0.373425,0.166671,0.352453,0.170817,0.59378,0.345144,-0.11273,-0.266845,0.170763,0.363174,0.268733,0.0521223,0.387873,-0.247193,0.113794,0.0677468,0.411544,-0.085651,-0.211335,0.162864,-0.112676,0.168,0.0672043,0.0033456,0.00930349,0.00970569,0.0573784,0.229541,-0.0864725,-0.0538742,0.011377
1.7253,-0.174955,0.173687,0.156665,0.503748,0.630357,0.486821,-0.21641,-0.219564,0.152197,0.365826,0.164773,0.135232,0.0486477,-0.281174,0.205731,0.1363,0.369961,-0.136884,-0.128779,0.247645,0.149327,0.245055,0.10552,-0.0900049,0.0099094,0.121298,0.133111,0.224453,-0.0761737,0.00760424,-0.0928322
2.09927,-0.298266,0.192465,-0.0081594,-0.0180941,0.292325,-0.489864,-0.0645194,-0.299564,0.107014,0.359603,0.136456,0.129982,0.234053,-0.337752,0.0731491,0.138211,0.36298,0.0967813,-0.0773927,0.258069,0.232931,0.125228,0.0652139,0.103971,0.0550501,0.0459074,0.0854428,0.491516,-0.0551923,-0.118929,-0.0938921
2.13387,-0.615523,0.0669765,0.0901178,0.295386,0.444418,0.138013,-0.139298,-0.233326,0.133656,0.367575,0.141174,0.127346,0.16916,0.0883975,0.0191456,0.115117,0.414751,-0.0547714,-0.25597,0.245903,0.102921,0.188097,0.0667693,-0.0753544,0.0551483,0.0491259,0.0384868,-0.0118944,-0.100598,-0.0746343,-0.0620666
1.92582,-0.190046,0.0087614,0.113926,0.146961,0.467444,-0.114816,-0.109501,-0.301761,0.100935,0.356118,0.251437,0.367826,0.489593,-0.367968,0.0378298,0.0817945,0.398542,-0.165907,-0.132369,0.105733,0.231286,0.187911,0.0602892,0.23563,0.0127443,-0.0309752,0.156579,0.249272,-0.10121,-0.0957091,-0.167392
1.92654,-0.342242,0.00546842,0.305364,0.413623,0.66062,0.250618,-0.15459,-0.232873,0.0891552,0.345503,0.0983572,-0.0367073,0.0540599,-0.180853,0.089139,0.0509145,0.428364,-0.128715,-0.269044,0.193196,0.163474,0.247893,0.0427157,-0.0938708,-0.0267335,0.0703224,0.0336718,-0.093013,-0.0435497,-0.313374,-0.00958147
1.96013,-0.321068,0.220506,0.23096,0.124204,0.309371,0.283435,-0.178077,-0.22314,0.144317,0.335897,0.32799,0.200961,0.38146,-0.239774,-0.0132172,0.0357642,0.45595,-0.0144294,-0.272878,0.145667,0.000409176,0.128453,-0.00190871,0.0390239,0.0544242,-0.072407,0.0633353,0.0874626,-0.17713,-0.227073,-0.0742625
2.35028,-0.471003,0.267327,-0.0789605,-0.0812108,0.388935,-0.1372,-0.12742,-0.225884,0.094702,0.35728,0.145608,0.0545381,0.0863558,-0.366921,-0.0359252,-0.151431,0.467482,-0.129778,-0.283225,0.233241,-0.137696,0.0541767,0.0320478,0.277639,-0.0101274,-0.0277761,0.00490448,-0.0724986,-0.155006,-0.0275866,-0.210737
2.20626,-0.40586,0.169174,0.122911,0.299218,0.461072,0.116736,-0.0940188,-0.332311,0.161182,0.335795,0.110951,-0.127952,-0.0777598,-0.373682,0.0201721,0.0206961,0.469634,0.00561,-0.261523,0.226525,0.21396,0.118192,0.0544664,0.0978636,-0.0331488,0.0434134,0.0682142,-0.0521172,0.0133984,-0.206797,-0.011432
2.01227,-0.308374,-0.0204389,-0.0534066,0.138439,0.306071,-0.0535093,-0.152606,-0.208483,0.204611,0.342441,0.321616,0.405897,0.564066,-0.052318,0.190088,0.232171,0.444737,-0.0878043,-0.321697,0.127054,0.0925322,0.18857,0.0417035,-0.0513845,0.118715,-0.0205341,0.0288943,0.0857646,-0.098962,-0.22737,-0.0321052
1.95101,-0.387349,0.0725897,0.540396,0.292762,0.755689,0.40647,-0.120124,-0.30778,0.191431,0.349336,0.280058,-0.144992,0.288035,-0.469204,0.118486,0.120872,0.481102,-0.0690887,-0.172191,0.175177,0.0111604,0.076324,0.0309225,0.0749878,-0.0354547,-0.0145213,0.0394827,0.160298,-0.178491,-0.193596,-0.0587876
1.84501,-0.27112,0.258784,0.178738,0.223872,0.37012,0.312244,-0.123835,-0.251597,0.0707351,0.360487,0.101627,-0.00889013,-0.0602836,-0.0423771,0.0544462,0.0928761,0.401047,-0.0710913,-0.151693,0.267481,0.0137375,0.19792,0.0886246,0.09416,0.03907,0.073105,0.250767,0.194747,-0.084849,-0.428551,-0.0925632
2.03127,-0.346227,0.204872,0.228093,0.205283,0.313642,-0.0468586,-0.0854381,-0.254958,0.114781,0.36013,0.0515322,-0.0594743,0.0369654,-0.0991564,0.0156337,0.075416,0.387888,-0.302818,-0.267093,0.159565,0.0886133,0.103227,0.0996653,0.0658694,-0.00333866,0.022572,0.155438,0.127803,-0.137994,-0.0559513,-0.198386
2.33263,-0.357056,0.172783,-0.0687436,-0.0413669,0.255597,-0.436464,-0.133464,-0.303285,0.067806,0.390373,0.0910542,-0.0734606,-0.026734,-0.206244,0.0205416,-0.108967,0.382823,-0.0139651,-0.0934399,0.197691,-0.0719631,0.139118,0.00787465,0.0434968,0.0266634,0.0148426,0.013213,0.011789,-0.118859,-0.00663284,0.0398707
2.42833,-0.273722,0.0234118,-0.232417,-0.0514258,0.113678,-0.499869,-0.150677,-0.412966,0.17131,0.333682,0.167055,-0.0336208,0.0442225,-0.168785,0.0541981,0.0636906,0.403522,-0.00903215,-0.203318,0.186597,-0.0186195,0.142472,0.0614813,0.0818639,0.00977628,-0.0135528,0.111614,0.225238,-0.155181,-0.394276,-0.292091
2.29742,-0.478557,-0.0289146,0.0675669,-0.0311715,0.0465651,-0.461321,-0.0610659,-0.303269,0.182529,0.355248,0.171009,-0.0347266,0.35506,-0.132618,0.305562,0.00741492,0.461868,-0.0575348,-0.141676,0.208828,-0.100894,0.23137,0.106177,0.19238,-0.0490504,0.052748,0.0991145,0.0811537,-0.12049,-0.0731509,-0.0532814
2.39295,-0.321925,-0.0245012,-0.0366121,0.187471,0.294156,0.0975719,-0.156571,-0.360673,0.219279,0.335232,0.22051,-0.0607623,0.309083,-0.382901,-0.0738816,0.0687795,0.400456,-0.132145,-0.324535,0.17793,0.190993,0.129378,-0.0373885,0.163087,-0.13061,-0.0661797,-0.00527989,0.236395,-0.210197,-0.252972,-0.135617
2.59675,-0.46194,0.0289356,-0.44668,-0.0697679,-0.0139923,-0.142423,-0.10609,-0.326735,0.181215,0.330009,0.0780822,-0.0217369,0.0055902,-0.151901,-0.212811,0.000783828,0.477471,-0.0168493,-0.14349,0.238813,-0.0693589,0.252013,0.0484412,0.0877456,-0.0150433,0.0695833,0.196038,0.218366,-0.0674554,-0.254545,-0.0964785
2.50984,-0.426334,-0.00271223,0.119786,0.0981062,0.160497,0.225706,-0.097029,-0.370621,0.125735,0.356887,0.277696,-0.00952505,-0.084238,-0.522398,-0.0506074,-0.0276975,0.391828,-0.168168,-0.223144,0.140986,0.126113,0.128621,0.0138493,0.0671715,-0.0397665,-0.0612843,0.0116101,-0.181494,-0.129071,-0.379296,-0.200597
2.4152,-0.491888,-0.108346,-0.0237181,0.0798466,0.330927,0.0967671,-0.159957,-0.320879,0.139815,0.368684,0.127266,-0.0917451,0.138582,-0.122196,0.0923485,-0.0616285,0.412115,-0.0134715,-0.212959,0.21724,0.250249,0.197382,0.0844502,0.118623,0.000481077,0.0858779,0.180633,0.52282,-0.132993,-0.344253,-0.241196
2.49131,-0.62858,0.0217207,0.0859614,0.0718104,0.26426,0.0226302,-0.0793782,-0.315186,0.116994,0.348301,0.105658,0.0267062,-0.00501319,-0.277597,0.0418286,0.0277169,0.456663,-0.093088,-0.276057,0.15799,-0.157496,0.102176,-0.00145668,0.0290813,-0.0331545,0.0244051,0.00519489,0.0863818,-0.113677,-0.217078,-0.309408
2.11275,-0.313404,0.0691058,0.0100599,0.201377,0.303431,-0.117476,-0.119054,-0.362525,0.185398,0.343189,0.188234,-0.0402205,0.378154,-0.216221,0.109276,0.316824,0.42981,-0.135795,-0.247575,0.248951,0.24182,0.191287,0.0503217,0.198052,0.060447,-0.00946531,0.131703,0.290414,-0.0491706,-0.154779,-0.148969
2.27286,-0.354904,0.0540466,0.258485,0.265775,0.412468,0.345917,-0.158493,-0.187291,0.212618,0.362834,0.211435,-0.218379,0.118568,-0.731076,-0.0354805,-0.207734,0.40278,-0.208931,-0.224157,0.170072,0.269829,0.0639227,0.061645,-0.168743,-0.0644776,0.0110758,0.014172,0.0547213,-0.0997089,-0.204761,0.00647687
2.01938,-0.36674,0.209338,-0.106225,0.116467,0.564233,-0.127142,-0.211476,-0.218121,0.178556,0.370037,0.165345,0.187313,0.284656,-0.230047,-0.0145088,-0.20462,0.464333,-0.135168,-0.140971,0.243853,0.147542,0.222916,0.082783,0.162156,0.0257729,-0.0856764,0.0665171,0.0316305,-0.114421,0.118453,-0.00423486
1.93184,-0.389749,0.102662,0.231163,0.281656,0.562938,0.146692,-0.158498,-0.293617,0.171799,0.352033,0.142779,0.132446,0.269925,-0.254383,0.0225448,0.0199258,0.372685,-0.126083,-0.237934,0.195195,0.0939302,0.152229,0.0530634,0.111415,-0.0144534,0.0305032,0.0503265,0.0521012,-0.0334272,-0.0573893,-0.15653
2.2268,-0.251252,0.242454,-0.155331,0.168636,0.436898,-0.0570519,-0.152112,-0.359789,0.165405,0.364718,0.20921,-0.0107429,-0.0566076,-0.266123,-0.108207,-0.116128,0.418097,-0.23685,-0.286854,0.171571,-0.04054,0.173691,0.0472928,0.241,-0.0914654,-0.0755912,0.00204728,-0.11505,-0.156236,-0.30559,-0.322131
2.16839,-0.366541,0.0336825,0.0248779,0.16645,0.101344,-0.388583,-0.0827023,-0.354136,0.179036,0.34215,0.314496,0.104504,0.319924,-0.228118,0.101968,0.329167,0.396848,0.0499828,-0.194907,0.268694,0.0270788,0.0164306,-0.00126633,0.210419,0.0665897,-0.0381489,0.0760515,0.116345,-0.0896529,-0.0127198,-0.0179873
1.93158,-0.512101,0.0590752,0.367715,0.27385,0.461369,0.30592,-0.171919,-0.186882,0.118304,0.369097,0.129556,0.172,0.180393,-0.267251,0.0964213,0.117284,0.404917,0.154787,-0.126267,0.267094,0.149574,0.174482,0.179751,0.116746,0.0367501,0.109115,0.224731,0.0846865,-0.0136453,-0.211928,-0.124827
1.84431,-0.176428,0.133153,0.252942,0.292081,0.659834,0.524583,-0.231006,-0.232568,0.20991,0.366046,0.178789,-0.0593337,0.157113,-0.325761,0.12772,-0.210108,0.449888,-0.07543,-0.19878,0.188194,0.0733944,0.316478,0.127849,0.104734,-0.0238439,-0.01991,0.0588411,0.0845507,-0.128194,-0.0615658,-0.157113
1.96156,-0.27911,0.025942,0.222224,0.367013,0.495708,0.125285,-0.0895743,-0.358817,0.17048,0.359231,0.224558,0.0402483,0.318493,-0.318191,0.153087,0.263679,0.397312,-0.132636,-0.216902,0.097932,0.102824,0.177683,-0.0248772,-0.189487,-0.0924098,-0.0926586,-0.0134585,0.0660109,-0.172605,-0.127231,-0.190255
2.09532,-0.318526,0.159229,0.0595626,0.195297,0.51108,0.100795,-0.140775,-0.373034,0.0849696,0.362682,0.101762,-0.0295248,-0.0420664,-0.284245,0.0249268,-0.175704,0.491598,0.1111,-0.216566,0.218,0.278936,0.245119,0.0420148,-0.074207,0.00513626,-0.0188751,0.113945,0.177623,0.00297408,-0.0150202,0.0433693
2.48896,-0.648195,-0.00344239,0.079491,0.221932,0.127909,0.165211,-0.0851109,-0.246797,0.129533,0.342687,0.238072,-0.065276,0.163152,-0.393582,-0.0787288,-0.208844,0.458129,0.0634948,-0.190284,0.193344,0.0807523,0.30273,0.128095,-0.0802106,0.0774582,-0.00719663,0.136618,0.102906,-0.0487353,-0.062057,-0.0110733
1.91787,-0.42268,0.01406,0.284924,0.1856,0.68668,0.0652158,-0.0879091,-0.291699,0.160659,0.340185,0.18269,0.0395935,0.301141,-0.145498,0.172925,0.262044,0.467643,-0.199587,-0.0741401,0.197843,0.106781,0.0629472,0.0465876,0.00707407,0.00436807,0.0795353,0.0787915,0.164729,-0.0602543,0.0431692,-0.167274
2.01682,-0.433525,0.0153922,0.28182,0.200762,0.387666,0.087173,-0.122623,-0.285962,0.15107,0.365143,0.226141,0.227941,0.355391,-0.185882,0.168143,0.214851,0.405218,0.0725883,-0.293115,0.243499,-0.0173517,0.182548,0.0286136,-0.0705876,-0.011999,-0.0479846,0.0826422,0.0444286,-0.163119,-0.139537,-0.0663832
2.08712,-0.46841,-0.0068861,0.296145,0.434018,0.404452,0.0494125,-0.139511,-0.22035,0.144572,0.334033,0.129434,0.142094,0.214423,-0.0649139,0.0295757,0.0347139,0.429003,-0.169921,-0.272453,0.183049,-0.29234,0.127806,0.0717611,0.385797,-0.0395915,-0.0212841,0.103072,-0.0588536,-0.0922789,-0.314584,-0.127317
