alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
1.2337,-0.471283,0.324889,0.579025,0.518986,0.530909,0.543575,-0.242867,0.77088,0.116406,0.227346,0.196757,-0.231684,0.123981,-0.0785112
1.17132,-0.746238,0.208206,0.655558,0.430823,1.18844,0.600013,-0.224526,0.675297,0.367267,0.484643,0.299199,-0.538368,-0.0145839,0.0782872
1.12318,-0.574954,0.73462,0.431607,0.223565,0.829893,1.20385,-0.387526,0.784813,0.245862,0.241914,-0.107301,-0.191661,-0.00598249,-0.507862
1.20523,-0.482683,0.207305,0.509484,0.379651,0.825636,0.689435,-0.242931,0.637965,0.339244,0.498545,0.170994,-0.6897,-0.117989,-0.00480994
1.09448,-0.581829,0.11657,0.751057,0.822455,1.01149,1.1428,-0.25883,0.737052,0.274722,0.270201,0.247971,-0.352446,-0.192234,0.0786584
1.25535,-0.519127,0.288267,0.672414,0.384931,0.531907,0.294266,-0.157708,0.76423,0.238904,0.150799,0.0788532,-0.746194,-0.346089,-0.0927219
0.762232,-0.372203,0.35815,0.957542,0.454795,1.112,0.827324,-0.294615,0.641997,0.768426,0.308417,0.282321,-0.461435,0.352191,-0.158834
0.759461,-0.274098,0.203545,0.608218,0.593737,0.924268,0.773194,-0.229728,0.645372,0.243925,0.357764,0.522957,-0.462314,0.0503338,0.27639
1.20327,-0.493313,0.457068,0.773301,0.351563,0.925511,0.245537,-0.148398,0.648431,0.216256,0.174823,0.349338,-0.63406,-0.261252,-0.12887
1.04428,-0.516201,0.336741,0.336651,0.630721,1.00689,0.899983,-0.335241,0.667188,0.335266,0.707583,0.232503,-0.170197,0.018657,-0.0333132
0.650014,-0.425175,0.323538,0.932687,0.694344,1.39302,0.963969,-0.307328,0.672963,0.27531,0.215862,0.389298,-0.400458,0.0987342,0.0924236
1.24629,-0.498904,0.545756,0.156384,0.124113,0.430596,0.716929,-0.351685,0.761308,0.313201,0.453188,0.151327,-0.458517,-0.0565274,-0.316379
1.73964,-0.543054,0.206674,0.536128,0.226516,0.523619,0.489932,-0.210562,0.734429,0.411916,0.0323707,0.0369752,-0.620819,-0.258876,-0.409367
0.711196,-0.71153,0.347227,1.09234,0.859325,1.18588,1.14351,-0.28617,0.653769,0.31232,0.24749,0.210661,-0.120119,0.367028,-0.137995
0.813534,-0.466311,0.411061,0.800548,0.896049,1.51723,0.987816,-0.306042,0.73104,0.219806,0.206767,-0.0444401,-0.617951,-0.0388441,-0.184696
1.39526,-0.627983,0.152265,0.640031,0.615626,0.959976,0.553851,-0.196557,0.692747,0.218194,0.443654,0.211931,-0.694725,0.00689528,-0.0537544
0.418287,-0.133671,0.442716,0.641853,0.635131,1.30401,0.9769,-0.356701,0.874049,0.44883,0.447521,0.526451,-0.273983,-0.0544496,-0.05938
1.89384,-0.821835,0.317613,0.230796,-0.194625,0.294281,0.217751,-0.227279,0.736845,0.2635,0.523354,0.109649,-0.134472,0.210015,-0.264877
1.37141,-0.755668,0.192172,0.461641,0.282498,0.636913,0.32659,-0.169073,0.753554,0.309538,0.413456,0.423468,-0.335427,0.267805,0.0671464
0.961634,-0.48851,0.25095,1.09729,0.729456,1.06777,0.762932,-0.326794,0.691851,0.157525,0.211992,0.131369,-0.348894,-0.0591706,-0.256901
1.29811,-0.470509,0.0412273,0.678159,0.517325,1.0483,0.620302,-0.281192,0.717567,0.544833,0.510663,0.427241,-0.529313,-0.22751,-0.225975
1.42044,-0.700635,0.0141801,0.685092,0.240217,0.899801,0.868031,-0.165988,0.640058,0.37185,0.312199,0.427514,-0.684011,0.00573087,-0.190721
0.670376,-0.16503,0.366548,0.406393,0.35934,0.830938,0.995697,-0.310347,0.705099,0.346356,0.416494,0.663722,-0.446348,0.314402,0.0662843
0.751267,-0.562039,0.344451,0.793599,0.745803,1.55512,1.03233,-0.272678,0.71799,0.271091,0.315453,0.337709,-0.623518,-0.0803219,-0.162684
0.656497,-0.264583,0.319734,0.867493,0.647013,1.21135,1.21179,-0.384814,0.762299,0.415894,0.507353,0.46706,-0.406546,-0.085838,-0.363517
1.29599,-0.543401,0.266259,0.595919,0.423,0.861668,0.647942,-0.262699,0.830749,0.499553,0.0227829,0.191982,-0.629805,-0.324564,-0.196061
0.877969,-0.514458,0.176565,0.690666,0.64015,0.979677,1.60423,-0.402249,0.693916,0.413974,0.637373,0.388881,-0.290442,0.255204,-0.193942
1.25156,-0.533139,0.461987,0.683336,0.219654,0.84688,1.06271,-0.191844,0.681237,0.589314,0.155813,0.135713,-0.940817,-0.466708,-0.322032
0.88435,-0.512081,0.331211,0.451721,0.679121,0.953698,0.820936,-0.380741,0.683695,0.63811,0.782524,0.0331465,-0.118509,0.0243796,-0.0593787
1.43398,-0.480764,0.110513,0.947868,0.545169,1.31534,0.910463,-0.246498,0.708304,0.388996,-0.248609,0.0546381,-1.02309,-0.469848,-0.450246
1.48171,-0.942272,0.240967,0.371586,0.377594,0.739194,0.636671,-0.174562,0.734201,0.199314,0.349202,0.201057,-0.254038,0.0123645,-0.275892
1.39017,-0.29366,0.271924,0.356799,0.57652,0.799523,0.554423,-0.317011,0.676533,0.453953,0.104521,-0.192024,-0.563712,-0.46805,-0.420232
1.50703,-0.712934,0.177452,0.64563,0.312555,0.790592,0.393678,-0.230762,0.735867,0.248551,0.390763,0.241538,-0.31957,0.0679577,-0.274988
0.88912,-0.533495,0.453454,0.921316,0.488148,0.740387,0.52631,-0.274664,0.71465,0.250633,0.5222,0.0990776,-0.311532,0.241904,-0.149411
0.973586,-0.400546,0.326212,0.824961,0.508581,1.09448,0.690499,-0.199294,0.727052,0.566815,0.301884,0.0851652,-0.612156,-0.0583022,-0.152917
0.885337,-0.502767,0.385301,0.753443,0.521569,1.01916,0.606612,-0.209,0.793901,0.265702,0.533363,0.487449,-0.409337,0.063588,0.133715
1.1189,-0.288317,0.372688,0.53198,0.504771,0.76688,0.749932,-0.21084,0.672968,0.391211,0.272394,0.306293,-0.675701,-0.153224,-0.367949
0.924776,-0.67999,0.571408,0.780482,0.663195,0.910912,0.80356,-0.24421,0.65261,0.178842,0.574791,-0.0104895,-0.300993,0.0717321,0.0809867
1.07172,-0.52812,0.419843,0.669098,0.668342,1.04857,0.597839,-0.260151,0.620001,0.170158,0.455729,0.0633438,-0.473531,0.000625954,-0.0164521
1.25183,-0.580704,0.280351,0.600606,0.145873,0.778921,0.348637,-0.165315,0.680382,0.434986,0.191709,0.142028,-0.342643,-0.100614,-0.276592
1.32668,-0.81507,0.147929,0.737345,0.456599,1.1104,0.651633,-0.160138,0.744411,0.316488,0.136807,0.291093,-0.552837,0.0913521,-0.0917327
1.66462,-0.653609,0.179304,0.342862,0.23532,0.408352,0.483515,-0.174153,0.714452,0.25679,0.228257,0.0888615,-0.503305,-0.244523,-0.317104
1.34666,-0.520162,0.344789,0.715579,0.28994,0.902005,0.684006,-0.271672,0.703257,0.239795,0.0975446,0.140004,-0.630085,-0.0718629,-0.250906
1.00258,-0.524458,0.386396,0.741438,0.69303,0.822923,1.25193,-0.405728,0.691298,0.183898,0.361846,0.122208,-0.204589,-0.0245068,-0.250561
0.889038,-0.306654,0.437879,0.784454,0.661425,0.809379,1.30862,-0.219417,0.749762,0.200421,0.204535,0.0717322,-0.172987,-0.0273512,-0.226362
0.450739,-0.253415,0.347153,0.749645,0.579465,1.25458,1.03785,-0.349155,0.721901,0.506412,0.676222,0.665186,-0.326678,0.279946,0.0170577
0.784437,-0.383461,0.0764927,0.807017,1.01515,1.01307,1.26568,-0.297898,0.757877,0.178232,0.337936,0.302925,-0.29988,0.232817,-0.126075
0.640464,-0.262044,0.403841,0.906966,0.81614,1.25837,1.11595,-0.294497,0.693039,0.20987,0.184042,0.172426,-0.331726,0.0917496,0.0823533
0.357633,-0.178091,0.0754102,1.06914,0.933203,1.63853,1.32741,-0.336558,0.726233,0.172486,0.499599,0.365901,-0.189845,0.256747,0.264833
0.887564,-0.467174,0.487512,0.667143,0.463056,0.876112,0.633114,-0.255922,0.631531,0.163552,0.413783,0.145633,-0.310231,0.245433,0.0127969
0.885684,-0.312676,0.289145,0.929394,0.950392,1.189,0.988066,-0.240888,0.655868,0.28491,0.06943,0.0663243,-0.576844,-0.0382313,-0.167594
1.14202,-0.639201,0.334911,0.473959,0.406311,0.831334,0.887577,-0.280022,0.7271,0.185542,0.354682,0.104088,-0.131662,0.240595,-0.123304
1.17861,-0.50974,0.314529,0.963848,0.333466,0.665768,0.836958,-0.261623,0.806377,0.0129344,0.00798446,0.00046246,0.00519018,0.00079203,-0.00030598
0.995743,-0.765818,0.0393883,0.745835,0.884523,1.13475,1.21234,-0.314827,0.730587,1.61404,0.908562,0.760942,-0.39695,0.100781,-0.0917813
0.592933,-0.348741,0.440382,1.1244,0.654165,1.17909,1.21408,-0.289042,0.715801,0.222676,0.116967,0.152052,-0.214077,0.094551,-0.0460215
1.04559,-0.526275,0.439711,0.802313,0.555558,0.508036,0.695103,-0.225559,0.716748,0.447624,0.24225,0.113197,-0.370548,0.130744,-0.199024
1.5428,-0.357844,0.0487784,0.54313,0.604618,1.18248,1.03581,-0.236354,0.700986,0.617874,0.218858,0.157623,-1.01167,-0.435661,-0.691142
1.0727,-0.594693,0.499959,0.706788,0.462135,0.580819,0.645341,-0.132772,0.674229,0.257752,0.147207,0.342405,-0.428822,0.0224946,-0.097453
0.991991,-0.498293,0.537806,0.611136,0.491419,0.693252,0.194101,-0.202811,0.738256,0.240042,0.319954,0.143376,-0.430085,-0.0144068,0.0295574
1.10353,-0.641499,0.272211,0.703042,0.451461,1.2196,1.21455,-0.339525,0.752117,0.277012,0.450893,0.196404,-0.329506,-0.276091,-0.135291
0.54531,-0.362536,0.335704,1.09179,0.799993,1.49891,1.42271,-0.35006,0.675485,0.36972,0.211712,0.132471,-0.635933,-0.329067,-0.118624
1.13913,-0.669499,0.513793,0.25774,0.218441,0.262291,0.12898,-0.20662,0.668418,0.304236,0.608101,0.300091,-0.201292,0.292176,-0.278808
0.681615,-0.337628,0.421254,0.690337,0.595225,0.853111,0.484104,-0.22971,0.718819,0.397587,0.251388,0.336778,-0.433605,0.191686,-0.0788167
0.618517,-0.373629,0.439379,0.7687,0.472603,1.18337,0.982421,-0.24723,0.641526,0.386411,0.432528,0.774979,-0.438261,-0.00190687,-0.0541809
0.534936,-0.467147,0.677662,1.12923,0.465356,1.03561,1.08334,-0.349789,0.731091,0.199084,0.183624,0.174546,-0.24549,0.0762727,-0.0300019
1.2725,-0.722306,0.362245,0.647467,0.569583,0.648657,0.348628,-0.166764,0.833949,0.384543,0.382973,0.287917,-0.288939,-0.179897,0.0746734
1.26782,-0.43244,0.365426,0.786917,0.489562,0.758279,0.47042,-0.216473,0.683406,0.1931,-0.0499603,0.0132257,-0.626006,-0.0498342,-0.118385
1.37288,-0.803676,0.418073,0.435851,0.0974814,0.356596,0.75465,-0.306475,0.751385,0.292946,0.59602,0.167318,-0.347624,0.293636,0.000425526
0.924151,-0.260338,0.209216,0.606105,1.15321,1.47789,1.38666,-0.344755,0.733278,0.343603,0.47389,0.0375061,-0.682661,-0.350568,-0.448346
0.901397,-0.189158,0.258958,0.776122,0.747134,0.807853,0.608604,-0.214902,0.748211,0.507855,0.0681311,0.268441,-0.994635,-0.120491,-0.131546
1.68449,-0.740038,0.261743,0.562108,0.35546,0.326899,0.618035,-0.20538,0.697064,0.429047,0.0316693,0.165837,-0.614448,-0.22926,-0.386614
0.839457,-0.475783,0.344171,0.960249,0.464973,1.18692,0.960179,-0.249543,0.671351,0.41498,0.41212,0.512508,-0.545921,0.216502,-0.135484
0.343376,-0.508349,0.370196,0.79839,0.980885,1.4149,1.38647,-0.363101,0.616326,0.258367,0.888078,0.331729,-0.00266804,0.33684,0.269071
2.15814,-1.03517,-0.0965504,0.34858,0.262526,0.665775,0.950124,-0.204435,0.762444,0.332055,0.271774,-0.0182294,-0.681885,-0.096137,-0.559362
1.37731,-0.62476,0.471731,0.431448,0.219886,0.763558,0.442553,-0.197964,0.651815,0.433746,0.0917498,0.124051,-0.311551,-0.0218171,-0.340693
0.782399,-0.51688,0.171187,0.828331,0.561347,0.896647,1.06035,-0.225815,0.690617,0.530237,0.672939,0.779672,-0.154904,0.219377,0.267915
1.58495,-0.535082,-0.0600098,0.281616,0.186793,0.915276,0.317412,-0.28358,0.744526,0.292957,0.421248,0.409266,-0.394027,-0.0338931,-0.266607
1.15591,-0.420047,0.23626,0.629465,0.83627,1.11184,1.15231,-0.38846,0.682596,0.401261,0.23259,-0.157592,-0.59508,0.102626,-0.602097
0.73703,-0.467942,0.319624,0.931724,0.989854,1.24462,1.20903,-0.354886,0.704059,0.238867,0.236414,0.266144,-0.251329,0.24601,-0.122416
1.04911,-0.500254,0.0911775,0.992143,0.545285,0.796786,1.36067,-0.255619,0.808897,0.262804,0.23298,0.502377,-0.627895,-0.0623973,0.0107225
1.06043,-0.746082,0.148481,0.982004,0.729043,1.31388,1.23007,-0.2598,0.691786,0.226396,0.330689,0.18115,-0.333275,0.129338,-0.221161
1.61759,-0.66212,0.0552212,0.783451,0.491816,1.11441,0.825372,-0.271055,0.764139,0.576491,-0.124241,-0.0672807,-0.946109,-0.464748,-0.435767
1.38824,-0.48298,0.448698,0.463198,0.191299,0.763794,0.58444,-0.303602,0.735903,0.321885,-0.0328912,-0.118374,-0.736549,-0.250169,-0.463992
0.811602,-0.481786,0.320894,0.536735,0.821218,1.0936,0.912473,-0.225222,0.698676,0.240092,0.571683,0.359895,-0.235416,0.0782072,-0.0150497
1.12174,-0.511639,0.520148,0.371715,0.548167,0.765628,0.468809,-0.265385,0.697891,0.355924,0.509723,0.01241,-0.588099,0.00278758,-0.0909906
1.04127,-0.515937,0.411058,0.875913,0.578469,0.932719,1.23008,-0.194025,0.729511,0.343579,0.242176,0.203713,-0.661959,0.00444803,-0.222883
1.22985,-0.666783,0.390875,0.650715,0.360018,0.898299,0.75054,-0.237406,0.636789,0.213957,0.187284,0.192828,-0.288915,0.104472,-0.139438
1.63157,-0.796695,0.426882,0.50521,0.325878,0.49049,0.504552,-0.201966,0.721058,0.182734,0.186734,0.115893,-0.267974,-0.222486,-0.154671
0.77495,-0.418114,0.179353,0.774211,1.13769,1.22521,1.46692,-0.351411,0.727276,0.175772,0.2263,-0.0424979,-0.220019,-0.176863,0.137557
1.30281,-0.669233,0.297016,0.299264,0.463296,1.01176,0.680551,-0.347805,0.700199,0.193513,0.47726,0.104915,-0.365839,-0.20261,0.0159176
1.23311,-0.61244,0.358302,0.482622,0.229019,0.760955,0.5478,-0.232401,0.66247,0.382284,0.536465,0.258272,-0.397375,-0.180529,-0.0991307
0.827828,-0.572814,0.287217,1.06487,0.719862,1.44512,0.862884,-0.314139,0.771546,0.0188654,0.0321661,0.0250525,-0.0144757,-0.00391192,0.00570342
1.18418,-0.638441,0.462666,0.256965,0.33559,0.662416,1.07754,-0.3817,0.777821,0.138397,0.268071,0.0520808,-0.166355,0.165576,-0.165417
1.11528,-0.564551,0.125507,0.950207,0.686257,1.1315,0.753063,-0.192808,0.735255,0.254382,0.0387,0.232968,-0.422386,-0.263577,-0.144898
0.955141,-0.59242,0.308441,0.845843,0.379492,0.892188,0.915866,-0.210598,0.675089,0.15056,0.421215,0.0245064,-0.108111,0.0842455,0.0637857
1.56879,-0.522376,0.37936,0.41635,0.329047,0.693632,0.349915,-0.198786,0.696998,0.473589,0.324559,-0.00893542,-0.711487,-0.460944,-0.377258
0.413233,-0.34612,0.486,1.27312,0.663878,1.4954,0.804722,-0.200123,0.745428,0.245061,0.37748,0.548785,-0.447804,0.148819,-0.185423
1.02642,-0.609363,0.386609,1.0613,0.572671,1.15432,1.01032,-0.211743,0.669688,0.243288,0.155619,0.148471,-0.612739,0.0463366,-0.119307
0.736014,-0.479996,0.148817,0.893826,1.1533,1.58769,1.34302,-0.294408,0.695718,0.780957,0.707005,0.236852,-0.52364,-0.175148,-0.157913
0.640769,-0.375392,0.212883,0.664948,0.880688,1.41595,0.98272,-0.344616,0.695608,0.257571,0.618657,0.436135,-0.184347,0.065811,-0.217158
0.5187,-0.443323,0.271299,0.733843,0.928027,1.02202,0.801449,-0.267059,0.681216,0.328817,0.751363,0.774028,-0.122288,0.299014,0.341223
1.45205,-0.588793,0.333284,0.50356,0.303029,0.597808,0.724664,-0.211992,0.588655,0.406612,0.135581,-0.00619045,-0.582128,-0.0830178,-0.0742664
1.23085,-0.478664,0.453077,0.494052,0.473597,0.50153,0.410731,-0.244712,0.710953,0.256616,0.326462,0.00981512,-0.399563,-0.142446,-0.107751
1.59729,-0.833849,0.057531,0.426056,0.199618,0.420905,0.532491,-0.188554,0.761926,0.237218,0.595243,0.500068,-0.0526986,-0.217107,0.0179462
1.10158,-0.49772,0.275957,0.795748,0.717729,1.00091,1.0962,-0.196235,0.60975,0.5661,0.0556692,0.127617,-0.814634,-0.316794,-0.204189
1.12676,-0.580899,0.254421,1.04882,0.5452,1.3081,1.06473,-0.205152,0.715226,0.989973,0.172547,0.376628,-1.04517,0.0393561,-0.317707
1.03745,-0.665946,0.540719,0.723971,0.329621,0.637216,0.821567,-0.322742,0.74615,0.20695,0.308983,-0.0166539,-0.206903,0.173669,-0.219018
1.2535,-0.519688,0.162998,0.739396,0.663839,0.957713,0.648067,-0.349272,0.692374,0.28002,0.384544,0.108724,-0.35015,-0.080069,-0.447908
0.651028,-0.319809,0.588591,1.07705,0.683244,1.29601,1.05132,-0.225252,0.651341,0.286997,0.198344,0.210986,-0.413581,0.0707546,-0.0936051
0.0295332,-0.126164,0.639934,0.967452,0.728294,1.07204,1.32824,-0.328107,0.733643,0.234307,0.597144,0.703255,-0.167505,0.218438,0.201387
0.679703,-0.285164,0.52859,0.718389,0.714847,1.56274,1.12241,-0.32425,0.724936,0.422209,0.103793,0.0263308,-0.809277,-0.290368,-0.260549
0.467769,-0.391,0.297661,0.743874,0.749544,1.15766,1.07083,-0.313274,0.646083,0.324119,0.831584,0.566908,-0.154972,0.164373,0.287782
0.33373,-0.00924055,0.304952,0.860806,0.745571,1.42804,1.34126,-0.220556,0.834078,0.250619,0.35927,0.564996,-0.229168,0.148439,-0.0702239
1.07138,-0.693324,0.441661,0.827846,0.437316,0.958556,0.533442,-0.232364,0.822303,0.184751,0.145789,0.11457,-0.0358154,-0.013989,-0.0147623
1.2694,-0.578801,0.394502,0.566531,0.204722,0.459293,0.991146,-0.240423,0.620913,0.197441,0.3035,0.128304,-0.31654,0.0173417,-0.168342
0.508211,-0.28474,0.483694,0.596922,0.731597,1.13602,0.898809,-0.317344,0.675051,0.177814,0.518662,0.367882,-0.206987,-0.1399,0.0218415
0.805211,-0.504855,0.625214,0.838029,0.545842,0.924484,0.711217,-0.199556,0.75269,0.392153,0.190043,0.380153,-0.637205,-0.182896,-0.322871
0.33197,-0.598666,0.52497,0.934614,0.969837,1.35219,1.21848,-0.282658,0.784996,0.274944,0.366456,0.564115,-0.252377,0.0903765,0.098405
0.692166,-0.448052,0.37456,0.924165,0.831409,1.15503,1.01355,-0.187541,0.708486,0.366806,0.524377,0.138999,-0.807509,0.106944,0.141956
1.00056,-0.367018,0.376726,0.863611,0.361955,0.833436,0.821361,-0.32071,0.762907,0.222738,-0.00523275,0.264853,-0.286441,-0.163091,-0.0311575
1.3955,-0.529192,0.0985829,0.540439,0.296962,0.874372,0.820408,-0.25389,0.832072,0.275482,0.153361,0.317243,-0.169654,0.0554681,-0.0990357
1.4871,-0.640271,-0.072507,0.682239,0.340579,0.697769,1.16642,-0.236545,0.708692,0.289037,0.102102,0.309445,-0.399161,-0.152851,-0.206086
1.18775,-0.822382,0.2331,0.958488,0.27599,0.98578,0.380087,-0.192734,0.697703,0.29131,0.31365,0.43863,-0.396122,0.0732473,0.016231
0.904302,-0.584777,0.78169,0.57194,0.34982,0.698355,-0.004531,-0.222855,0.703013,0.220755,0.220644,0.388524,-0.238113,-0.0585692,-0.128563
0.936974,-0.380161,0.15774,0.548682,0.46669,1.17891,0.873773,-0.273084,0.71336,0.566084,0.659304,0.315289,-0.549754,0.0497735,0.276662
0.994326,-0.402207,0.238812,0.85191,0.783791,1.31399,0.728143,-0.309969,0.671187,0.542447,0.367226,-0.180796,-0.586239,-0.193342,-0.376433
1.15847,-0.588005,0.499111,0.587641,0.720812,0.94932,0.980547,-0.318099,0.647812,0.198448,0.209098,-0.0440095,-0.571069,-0.240414,-0.30685
0.727156,-0.397196,0.325127,0.834147,0.649688,1.04079,1.0236,-0.320831,0.702208,0.185577,0.298405,0.29592,-0.198725,-0.0808967,0.0685528
1.30944,-0.579636,0.0459247,0.826177,0.442006,1.05589,1.18763,-0.176602,0.597862,0.28945,0.326996,0.3788,-0.667393,-0.0630144,-0.146047
1.06936,-0.51601,0.189902,0.591032,0.585225,1.04007,0.96989,-0.312408,0.795103,0.425473,0.571899,0.19541,-0.311451,0.12027,-0.245096
0.695358,-0.719992,0.35319,0.99818,0.71584,1.22295,0.906752,-0.298686,0.709198,0.363474,0.635679,0.381079,-0.0626475,0.121308,-0.0137659
0.312062,-0.291974,0.388263,0.922243,0.76725,1.49963,1.16358,-0.303746,0.755519,0.814993,0.541147,0.470744,-0.180427,0.468375,0.375228
1.47646,-0.384154,0.147889,0.0806528,0.179051,0.370076,0.574532,-0.197855,0.700919,0.33132,0.49383,0.533344,-0.194352,-0.214292,-0.167239
0.664429,-0.554424,0.471662,0.920734,0.53244,0.950898,0.707752,-0.231637,0.635461,0.3608,0.49452,0.555081,-0.0724259,0.0273628,0.0642185
0.92324,-0.477898,0.453313,0.758612,0.595156,0.892938,0.943119,-0.248176,0.748733,0.328841,0.353293,0.270284,-0.399798,0.0391522,-0.16905
1.92737,-0.526528,-0.0583736,0.810879,0.542988,0.968422,0.642824,-0.286521,0.68082,0.463456,-0.235519,-0.50786,-1.0341,-0.687166,-0.8583
1.28136,-0.513334,0.274542,0.399012,0.380411,0.822638,0.808499,-0.335322,0.672943,0.279034,0.563659,0.116025,-0.49853,0.107563,-0.274775
0.801325,-0.429048,0.492334,0.829176,0.798756,0.962412,1.28114,-0.25097,0.71899,0.310857,0.411394,-0.0306058,-0.516339,0.19721,-0.288178
1.58469,-0.622451,0.370005,0.494394,0.147299,0.5694,0.376826,-0.235142,0.643828,0.700101,-0.0189451,-0.00270407,-0.684999,0.0398382,-0.569954
0.813052,-0.446704,0.515293,0.746634,0.442681,1.10993,0.961663,-0.345107,0.666884,0.193531,0.344865,0.28531,-0.538005,0.0159095,-0.0792203
1.17238,-0.652973,0.467472,0.483506,0.546956,0.700483,0.776285,-0.360447,0.713532,0.307937,0.326958,0.0204951,-0.291103,-0.228364,-0.0879799
1.68528,-0.580268,0.294156,0.267699,0.276427,0.698171,0.682174,-0.302482,0.695988,0.367802,0.2212,0.0523941,-0.296978,-0.586648,-0.569292
1.027,-0.52574,0.380184,0.799709,0.608039,0.812305,0.735561,-0.249021,0.668106,0.314582,-0.00166822,0.226129,-0.368606,0.13379,-0.298268
1.56123,-1.11081,0.242841,0.689342,0.451616,0.893928,0.710256,-0.265934,0.736355,0.254329,0.580078,0.026026,-0.495378,-0.0799434,-0.114074
1.19221,-0.818738,0.285721,0.853184,0.947645,0.994362,1.09513,-0.256505,0.738239,0.288808,0.0648824,0.0166302,-0.49304,-0.335156,-0.193458
1.01203,-0.257702,0.66847,0.40556,0.447522,0.982926,0.451673,-0.212324,0.75493,0.34947,0.0448093,-0.0201391,-0.74037,0.180091,-0.345474
0.938696,-0.316767,0.391172,0.623255,0.729916,1.30644,0.873826,-0.366759,0.694694,0.694444,0.12118,0.0531848,-0.57131,-0.35981,-0.488937
1.5324,-0.362509,0.17657,0.720447,0.51988,1.0011,0.682267,-0.240557,0.723148,0.377643,0.203428,-0.308011,-0.881101,-0.602352,-0.403397
1.0386,-0.40502,0.490642,0.649694,0.628138,0.578317,0.554747,-0.170615,0.767382,0.286839,0.260024,0.372058,-0.423701,0.0310643,-0.00729181
1.13409,-0.713525,0.368846,0.626424,0.320855,0.899697,0.674436,-0.245105,0.678148,0.300031,0.40976,0.487298,-0.287676,0.115272,0.0132828
0.711203,-0.332857,0.300335,0.755047,0.496032,1.29821,1.03426,-0.374227,0.716305,0.185151,0.296068,0.29027,-0.353376,0.291613,-0.0110221
1.5504,-0.712895,0.372159,0.647613,0.31319,0.527429,-0.060752,-0.153711,0.653013,0.418149,0.0840177,0.162635,-0.506486,-0.0430322,-0.219145
1.90935,-1.04592,-0.0452558,0.503541,0.164833,0.488643,0.628865,-0.196188,0.624796,0.162751,0.20353,-0.0146582,-0.540243,-0.0414615,-0.172065
0.893663,-0.353956,0.433986,0.790656,0.330151,0.771627,0.961022,-0.249851,0.642549,0.224131,0.146867,0.276213,-0.446411,0.0380701,-0.0556742
1.21086,-0.605661,0.445201,0.692231,0.395013,0.716828,1.01233,-0.184162,0.627603,0.51851,0.480975,0.237575,-0.728811,-0.364333,-0.00857274
