alpha,public,urban,healthcentre,primary,secondary,tertiary,logVisits,logVisitsPP_TB,log_ID_p_bldgspace,sigma,sigma_c,Ethiopia,Georgia,India,Kenya,Philippines
2.34258,-0.547915,0.184679,-0.0426964,0.0112687,0.157352,-0.352086,-0.152611,-0.287041,0.159517,0.593762,0.00949905,0.00464747,0.0125341,0.00939669,0.013945,-0.0109153
1.59446,-0.116551,0.296869,0.175459,0.549834,0.511957,0.534795,-0.179668,-0.268468,0.079976,0.637004,0.0866141,-0.0884674,0.124914,0.0427792,0.0493301,0.0820917
2.0542,-0.546976,0.0317416,0.321213,0.658881,0.940191,0.330057,-0.148213,-0.337584,0.159152,0.633129,0.137487,0.0662857,0.0776934,-0.270542,-0.110582,0.0541861
1.73456,-0.378528,-0.0411735,0.471151,0.669269,0.823161,0.613992,-0.237533,-0.167404,0.160505,0.509713,0.264561,0.190899,0.248175,-0.378587,0.379756,0.233493
2.0012,-0.297269,0.00684471,0.161989,0.453772,0.51612,0.173792,-0.0725961,-0.328355,0.134199,0.518892,0.152033,0.0288069,0.273301,-0.397803,0.174051,0.0997394
2.5862,-0.670566,-0.187287,0.199051,0.381752,0.335025,0.30096,-0.127623,-0.294422,0.169814,0.545506,0.220611,-0.0932869,-0.0374664,-0.381235,0.00743352,-0.198297
1.96605,-0.337227,0.278655,0.0301911,0.366501,0.793001,0.27544,-0.208632,-0.238747,0.148174,0.576676,0.192491,-0.184847,0.165364,-0.234045,0.103131,-0.135826
2.36266,-0.471108,-0.183611,0.269288,0.402849,0.492095,0.345803,-0.141491,-0.289093,0.240803,0.549576,0.081631,-0.0884946,-0.0309565,-0.0554994,0.0793434,-0.0650564
1.85117,-0.297894,0.0680166,0.300239,0.581661,0.601603,0.183117,-0.143733,-0.266064,0.195643,0.559066,0.221131,-0.058124,0.0644098,-0.383286,0.178578,0.0758684
1.88384,-0.409955,0.180656,0.226563,0.551538,0.771413,0.19975,-0.101102,-0.327343,0.119148,0.52275,0.125385,-0.0310923,0.0289785,-0.25176,0.0146179,-0.0178145
2.12256,-0.39816,-0.00462674,0.14556,0.616432,0.464357,0.336453,-0.178971,-0.239303,0.142069,0.631129,0.0660909,0.0121704,0.089069,-0.0488138,-0.00952262,0.0119408
2.21595,-0.296615,-0.107576,-0.0481138,0.572359,0.417924,0.198207,-0.170271,-0.401903,0.201024,0.630425,0.0894975,0.0802262,-0.0122086,-0.0602721,-0.0111778,0.078358
2.34071,-0.369894,0.0682153,0.175871,0.397788,0.48647,-0.198506,-0.0428728,-0.306676,0.228072,0.544399,0.282916,-0.240048,0.274579,-0.611505,-0.0205663,0.0591157
2.20962,-0.282477,0.0257126,0.385287,0.386556,0.297261,0.18299,-0.0163192,-0.128388,0.185109,0.589423,0.21825,-0.181485,0.252074,-0.501703,-0.126288,0.0408393
2.08433,-0.313445,0.0878157,0.100536,0.402519,0.0977778,0.091723,-0.102158,-0.294809,0.081326,0.595101,0.143974,0.132947,0.032055,-0.123742,0.223555,-0.0223596
2.11747,-0.345722,0.0175206,0.183898,0.313299,0.528077,0.510602,-0.155697,-0.319438,0.11467,0.523742,0.215645,-0.196369,-0.100596,-0.249924,0.161163,0.00780451
1.81285,-0.355078,0.161377,0.43422,0.625012,0.595748,0.383873,-0.162487,-0.193441,0.131102,0.566643,0.0502847,0.0460804,0.0425801,-0.150022,0.0603478,0.00973775
2.13589,-0.361475,0.0857903,0.135828,0.24461,0.736996,0.796593,-0.156932,-0.298094,0.0804128,0.556556,0.124467,0.0449239,0.137292,-0.365315,0.00355809,-0.124426
2.17686,-0.343666,0.124406,0.00894657,0.335146,0.266733,0.243217,-0.127228,-0.406179,0.146437,0.59156,0.201244,-0.13157,0.0430673,-0.344483,0.291105,0.0841365
2.69756,-0.632319,0.145435,-0.0670004,-0.0305984,-0.00387718,-0.808359,-0.036034,-0.425014,0.131508,0.490903,0.242823,-0.0666574,0.0551259,-0.555691,0.0388251,0.0908174
2.26207,-0.460786,0.0475623,-0.113902,0.0900767,0.174671,0.0436246,-0.0882412,-0.399487,0.138917,0.537228,0.114291,0.0829784,0.0981981,-0.201137,0.171442,0.123793
2.11411,-0.440748,0.230558,0.0384227,0.0506144,0.446486,0.629101,-0.0618767,-0.273743,0.114838,0.569089,0.0833171,-0.0436123,0.163629,-0.103692,0.0512942,-0.0240882
2.07449,-0.588742,-0.106318,0.151687,0.616068,0.593552,0.634602,-0.144243,-0.331813,0.177382,0.578174,0.384351,0.0522008,0.172211,-0.305866,0.270927,0.0155748
2.31072,-0.651351,-0.0131109,0.332521,0.264642,0.643044,-0.135605,-0.0574683,-0.181948,0.0958348,0.621212,0.0161431,0.00112746,0.00794646,0.00736159,0.00832955,-0.00815286
1.58761,-0.410122,0.0224334,0.365392,0.502101,0.760567,0.402628,-0.178019,-0.320027,0.11625,0.471783,0.26814,0.253972,0.386577,-0.0068313,0.390469,0.530064
1.92245,-0.377028,-0.0952337,0.215906,0.688913,1.01312,0.723389,-0.252366,-0.182955,0.218225,0.556082,0.0687102,0.117411,0.0433022,-0.0392759,0.0452925,0.049475
2.28478,-0.590922,0.176104,-0.00942872,0.442849,0.368676,0.0735266,-0.174598,-0.193782,0.149056,0.627106,0.0418898,0.0611264,0.0305792,-0.0454786,-0.0169699,-0.0962764
2.05642,-0.309436,0.156714,0.110052,0.316912,0.387248,0.13746,-0.14589,-0.345759,0.0889165,0.54627,0.0947353,0.00701275,0.00146413,-0.0249775,0.140202,0.209491
1.94845,-0.469088,0.11448,0.238886,0.333173,0.550211,0.488759,-0.206321,-0.329441,0.197945,0.577476,0.161528,-0.010324,0.0855057,-0.147856,0.128613,0.123968
2.07124,-0.332811,0.206519,-0.0299706,0.202206,0.605703,0.413887,-0.1926,-0.270481,0.0800965,0.575678,0.062202,-0.0513875,0.00875049,0.0144753,-0.00120652,0.0489204
1.48948,-0.272312,0.0218901,0.357404,0.655685,0.775811,0.592382,-0.0885634,-0.328534,0.124149,0.586171,0.694967,0.228895,0.304031,0.010419,0.547055,0.548601
1.69651,-0.0704602,0.224918,-0.0320235,0.752315,0.553658,0.503685,-0.222078,-0.108269,0.176193,0.655397,0.163426,0.097725,0.0990719,-0.399787,0.186853,-0.197695
2.05199,-0.510459,0.0552206,0.073571,0.491815,0.509853,0.710324,-0.210425,-0.334093,0.117696,0.633245,0.0893712,0.0341844,0.00547563,-0.199979,0.228167,-0.0104449
2.15626,-0.552717,0.0336488,0.0807067,0.117522,0.132623,0.0495829,-0.0552498,-0.366305,0.183652,0.497009,0.234472,0.183028,0.325986,-0.31481,0.174295,0.421116
1.91932,-0.413411,0.110735,0.111407,0.489208,0.443549,0.36517,-0.164925,-0.298289,0.081727,0.596708,0.138186,0.105273,0.0682088,-0.276731,-0.102315,-0.0052172
2.06136,-0.217683,-0.0638463,0.127667,0.455364,0.948511,0.576842,-0.201019,-0.336267,0.110087,0.61641,0.283135,-0.00843674,-0.0370192,-0.601719,-0.0569174,-0.0361855
2.22027,-0.470515,-0.104576,0.153792,0.402371,0.379158,0.709231,-0.227442,-0.310161,0.186269,0.482374,0.0734192,-0.123996,0.0854453,-0.246944,0.0571658,-0.0633716
1.69429,-0.275322,-0.00232789,0.188679,0.445694,0.781617,0.624042,-0.152581,-0.271428,0.11053,0.527847,0.567399,0.167989,0.386032,-0.296946,0.567531,0.490034
1.64648,-0.180234,0.189987,0.0949958,0.563021,0.621997,0.326978,-0.183096,-0.333396,0.186115,0.556774,0.125718,0.122879,0.0627276,-0.0960907,0.022214,0.150119
2.51208,-0.572771,-0.0994148,0.0995725,0.410647,0.169008,0.0504702,-0.111567,-0.447264,0.205147,0.538927,0.370518,-0.0851032,0.0539052,-0.566231,0.0243804,0.16436
2.2089,-0.388393,-0.203373,0.367373,0.724578,0.884383,0.776454,-0.14925,-0.306658,0.271928,0.598347,0.28692,-0.157818,0.181018,-0.737184,-0.172673,-0.129857
2.24893,-0.378523,0.0626154,0.271297,0.271181,0.699441,0.123113,-0.100604,-0.369055,0.128587,0.568664,0.503221,-0.351106,-0.00427075,-0.686712,0.244876,-0.0611983
2.34813,-0.483728,0.0102015,-0.0282208,-0.0912946,0.204426,-0.191784,-0.0454461,-0.309657,0.153902,0.4736,0.244785,0.00715511,0.401701,-0.40006,0.140611,0.266759
2.62392,-0.634149,-0.100563,-0.341862,0.144091,-0.0422186,0.0146185,-0.136743,-0.283026,0.132407,0.536273,0.0678415,-0.0460312,0.0922744,-0.138262,0.0991033,0.0156474
2.13042,-0.503376,0.176431,-0.121807,0.0307877,0.153381,-0.00319316,-0.162095,-0.192226,0.142336,0.567681,0.572522,0.466539,0.277527,-0.305826,0.402053,0.282648
2.28756,-0.500786,0.21968,0.0361312,0.0969101,0.393253,-0.161677,-0.0801864,-0.284956,0.12778,0.607734,0.243971,-0.113805,0.294413,-0.511501,0.0311264,0.0693862
2.1754,-0.405175,0.219022,-0.227525,0.150579,0.39007,-0.548097,-0.0968566,-0.514363,0.165995,0.650941,0.0987577,-0.0816295,0.062041,-0.101613,-0.0468833,0.315047
2.19438,-0.416407,-0.0874033,-0.118022,0.461702,0.295759,0.0165582,-0.145464,-0.320852,0.184721,0.538143,0.182545,0.247198,0.251869,-0.0643186,0.0026883,0.0392855
2.63541,-0.553118,0.0111032,-0.442565,-0.104198,-0.16814,-0.388173,-0.144443,-0.478382,0.260019,0.621203,0.152275,0.0420898,-0.0191381,-0.103595,0.0451993,0.0572887
2.25553,-0.362509,0.112244,-0.273748,0.0793624,0.374162,0.163672,-0.145988,-0.45212,0.113468,0.601375,0.0467011,-0.0154232,0.0236621,0.0358117,0.0291054,0.0565187
2.13254,-0.388466,-0.0346766,0.322764,0.397672,0.670147,-0.0748828,-0.100908,-0.486813,0.168815,0.630544,0.195327,-0.318553,-0.039951,-0.35405,-0.0675177,0.111183
2.07125,-0.522605,-0.0597032,0.42994,0.659408,0.651607,0.321694,-0.113584,-0.298644,0.2329,0.508595,0.480809,-0.0439819,0.281777,-0.641132,0.169797,0.078832
2.16977,-0.41995,0.140342,0.135002,0.172529,0.313736,0.136448,-0.0879607,-0.251039,0.16829,0.534263,0.252069,-0.206545,0.231835,-0.305673,0.0607821,0.0542806
2.39385,-0.49851,-0.231159,0.194388,0.41205,0.451065,0.309364,-0.121007,-0.316759,0.238507,0.546108,0.152179,-0.160788,0.2891,-0.278224,0.114597,0.111107
2.28701,-0.339796,0.188997,-0.103826,0.17064,0.473427,0.23121,-0.091703,-0.334011,0.203059,0.600768,0.279711,-0.310828,0.246745,-0.568117,0.150194,-0.219626
1.54985,-0.13156,0.25556,0.467503,0.902922,0.703199,0.493651,-0.184818,-0.132397,0.0986761,0.570992,0.035874,-0.00031439,-0.00604584,-0.0727232,0.0503862,-0.0643618
2.02137,-0.398349,0.0231216,0.0859285,0.406679,0.704388,0.485686,-0.228227,-0.336285,0.187913,0.525881,0.140017,0.0203267,0.0194517,-0.224028,-0.00485806,-0.00746678
1.92453,-0.362396,0.0190752,0.227307,0.671681,0.769617,0.311285,-0.145347,-0.435788,0.08459,0.564953,0.274052,0.113366,-0.0227542,-0.306083,0.165618,0.247647
2.35021,-0.348502,0.0988716,-0.0257711,0.213149,0.249963,-0.177629,-0.0918803,-0.202749,0.0994146,0.629879,0.0250109,-0.0048106,0.0308338,0.0132635,0.021628,-0.0135591
2.44549,-0.533614,0.234315,-0.0312847,0.0424039,0.0516813,-0.358131,-0.0618626,-0.400885,0.0328398,0.51875,0.116743,-0.117961,0.0247001,-0.260215,-0.0216978,0.0291999
1.9412,-0.106262,0.142579,0.0644725,0.366055,0.291751,-0.107689,-0.00756593,-0.33469,0.154887,0.628576,0.421273,-0.0265192,0.336321,-0.518578,0.143507,0.131306
2.28116,-0.417512,0.0774596,-0.155386,0.0198118,0.615265,0.000890876,-0.199259,-0.535559,0.151133,0.587599,0.114547,-0.172117,-0.041478,-0.124666,0.0996265,0.0702593
1.92948,-0.541741,-0.0355926,0.248882,0.698203,0.7728,0.760613,-0.179038,-0.236929,0.161407,0.597213,0.143405,0.204039,0.104048,-0.12483,0.250307,0.180746
1.78669,-0.411517,0.226034,0.347607,0.667833,0.583282,0.310048,-0.11719,-0.140783,0.238138,0.624488,0.199405,-0.0292552,0.361806,-0.332967,0.0775457,-0.123865
2.20494,-0.173167,0.00116208,0.0529793,0.125321,0.276464,0.210925,-0.11484,-0.28282,0.108403,0.566143,0.405022,-0.358167,-0.00656514,-0.420761,0.239711,0.00150965
1.87542,-0.340011,0.163729,-0.0318379,0.766458,0.760963,0.543389,-0.264013,-0.29593,0.203435,0.624444,0.00657041,-0.00462405,0.00686442,0.00332458,0.00778537,-0.00315384
2.06507,-0.439866,0.0375672,0.212816,0.484854,0.615731,0.332604,-0.168236,-0.227029,0.192161,0.508919,0.243789,-0.0492755,0.185943,-0.317884,-0.0117168,-0.0809999
2.00897,-0.309564,0.27256,-0.0285906,0.2101,0.416693,0.182464,-0.19293,-0.221891,0.115342,0.564437,0.20707,0.0851124,0.111737,-0.351018,0.227608,-0.172907
1.58007,-0.411558,0.0821214,0.284615,0.598015,0.909779,0.271872,-0.218148,-0.232174,0.173625,0.468559,0.267694,0.214007,0.388681,-0.0772416,0.434732,0.307952
1.95255,-0.357433,-0.0455696,0.341199,0.445889,0.507791,0.464493,-0.116639,-0.370932,0.156877,0.55322,0.22076,0.123415,0.278902,-0.378921,0.157826,0.153515
2.24164,-0.514564,0.150918,0.13386,0.299226,0.16917,0.101717,-0.121045,-0.140269,0.194829,0.550013,0.289362,-0.0639705,0.435232,-0.307332,0.180498,-0.122431
2.07165,-0.440469,-0.177109,0.525255,0.68145,0.604227,0.440654,-0.114515,-0.303444,0.212193,0.533562,0.148243,-0.28481,0.158452,-0.12385,0.0112048,0.171656
1.97666,-0.340612,0.0863577,0.11627,0.482881,0.490152,0.243798,-0.123328,-0.183535,0.196797,0.573205,0.161377,-0.0732252,0.196336,-0.362908,0.11689,0.0261557
1.82459,-0.246836,0.148124,0.253931,0.493992,0.808424,0.70136,-0.223655,-0.170362,0.142997,0.610669,0.160719,-0.00191219,0.0870108,-0.202281,0.0670376,-0.147728
2.23363,-0.590019,0.193176,0.140124,0.236469,0.254925,0.233338,-0.146994,-0.334513,0.159197,0.546087,0.165179,-0.180014,0.147096,-0.23036,0.039829,0.0395602
2.18955,-0.353885,-0.253252,0.0279758,0.516882,0.540614,0.152108,-0.164147,-0.3052,0.273427,0.566517,0.263842,0.00117989,0.247248,-0.230338,0.0546341,0.0902839
2.11494,-0.426845,0.218585,-0.155646,0.326365,0.427449,0.277124,-0.190264,-0.26408,0.156444,0.569229,0.186483,-0.0120186,0.161316,-0.279657,0.0476378,-0.107668
2.42082,-0.646221,0.0518839,0.0345488,0.33314,0.363718,0.00715563,-0.159834,-0.223037,0.197216,0.580679,0.0861046,-0.0524864,0.115668,-0.137241,-0.00704628,0.0393121
2.34116,-0.662049,0.0586346,0.059341,0.146388,0.191305,0.0393798,-0.168596,-0.370828,0.163038,0.589631,0.0252623,-0.0129432,0.0373306,-0.00309304,0.0206496,-0.0253111
2.44777,-0.419434,-0.199251,0.0295345,0.138887,0.353904,0.197403,-0.136111,-0.317799,0.150121,0.524808,0.197353,-0.0559658,0.191883,-0.188678,0.053689,0.0553547
1.59962,-0.147806,0.359189,0.26524,0.521809,0.63216,0.0635492,-0.147202,-0.208947,0.149454,0.634438,0.187043,0.0308445,0.265906,-0.219757,0.100893,0.111087
2.1667,-0.43599,0.0269726,0.217856,0.280424,0.529865,0.264901,-0.0750626,-0.360101,0.16822,0.577385,0.323422,-0.135395,0.234276,-0.385604,0.122159,0.127412
2.18172,-0.403023,0.108639,0.17926,0.288913,0.396067,-0.123138,-0.0811041,-0.406591,0.1751,0.546496,0.0843062,-0.157004,0.083924,-0.216499,0.14204,0.0569492
2.3189,-0.311863,-0.0654197,0.0312633,0.0730315,0.431884,0.24353,-0.105375,-0.440966,0.171775,0.540047,0.392508,-0.119745,0.122651,-0.344621,0.133427,0.165249
2.45847,-0.419267,-0.0106727,-0.0742404,0.308456,0.201278,-0.174031,-0.0501317,-0.364222,0.139299,0.586478,0.185117,-0.0328599,0.0669665,-0.409117,-0.0344906,0.0334916
2.2277,-0.394378,-0.0645823,0.146187,0.373951,0.385822,0.359851,-0.168409,-0.309901,0.216857,0.583846,0.129596,-0.0684565,0.147653,-0.0129152,-0.00687193,-0.103144
2.2065,-0.393332,0.00562069,0.245022,0.375199,0.35457,0.354587,-0.174671,-0.139759,0.206959,0.539261,0.261562,-0.0874872,0.330016,-0.454088,0.0427688,-0.125886
2.52087,-0.662351,-0.148901,0.0937667,0.49924,0.348987,0.346457,-0.162951,-0.141764,0.164177,0.569433,0.219739,0.000513195,0.0829153,-0.22086,0.0412204,-0.068188
2.30591,-0.359521,0.115975,0.135157,0.0653474,0.202858,-0.11028,-0.134748,-0.291069,0.109993,0.600158,0.131897,-0.134534,-0.169315,-0.233572,0.00235745,0.057952
2.76346,-0.656286,-0.0617736,-0.236537,-0.0964399,-0.132844,-0.0332429,-0.0965596,-0.409252,0.188853,0.595414,0.189504,0.00467833,0.000618212,-0.290689,0.259786,-0.00687091
1.93439,-0.331845,-0.0178133,0.33179,0.576661,0.683448,0.602643,-0.182416,-0.30698,0.203972,0.577336,0.0493972,0.0301392,0.0645187,-0.0346641,-0.0860834,-0.0403325
2.31304,-0.617738,0.237004,-0.188222,0.0845942,0.17997,0.0584159,-0.126935,-0.353459,0.22568,0.61916,0.340576,0.0867836,0.320173,-0.375654,0.191077,0.137856
1.96483,-0.505805,0.0144333,0.233268,0.659722,0.952918,0.981391,-0.288275,-0.127082,0.181535,0.621536,0.209701,0.10325,0.0328608,-0.195199,0.261135,-0.195542
2.19766,-0.332435,0.0692564,0.33977,0.584354,0.534216,0.378519,-0.0924342,-0.296675,0.125636,0.605413,0.265155,-0.333045,0.0106799,-0.971318,-0.282978,0.066034
2.0892,-0.192837,0.325236,0.0922436,0.221531,0.276013,0.343664,-0.213045,-0.180499,0.207492,0.535735,0.356546,-0.305869,-0.216129,-0.558109,0.207567,-0.0702659
1.96725,-0.385574,0.0702905,0.222125,0.411296,0.732902,0.339721,-0.170706,-0.157278,0.287271,0.539074,0.254661,0.0781588,0.292507,-0.380695,0.209594,0.0137621
2.11042,-0.411516,0.0379442,0.186859,0.629307,0.681202,0.259991,-0.152614,-0.297159,0.179386,0.569286,0.190083,-0.0361969,-0.0288973,-0.418324,-0.163006,0.150912
2.12726,-0.515584,0.30898,-0.0260059,0.262734,0.383128,0.195941,-0.195597,-0.365328,0.0420783,0.539418,0.371573,0.33345,-0.196764,-0.315532,0.118744,-0.068443
2.57609,-0.37809,-0.0311907,0.182411,0.463139,0.41543,0.026039,-0.117128,-0.40299,0.219423,0.590614,1.15726,-0.539436,-0.325058,-0.733815,-0.407323,-0.143561
1.88957,-0.279792,0.138406,0.134826,0.306802,0.415012,0.277929,-0.128833,-0.48918,0.109559,0.55656,0.225951,0.0495081,0.215342,-0.291116,0.473646,0.316096
2.02793,-0.538089,0.0455271,0.294216,0.341357,0.609615,0.443546,-0.125817,-0.149367,0.153385,0.574727,0.20677,-0.0692274,0.305518,-0.44162,0.116031,-0.0569795
2.12073,-0.297986,-0.150892,0.0303336,0.652472,0.545921,0.879834,-0.250088,-0.417863,0.247614,0.573229,0.109256,-0.0436486,0.0599549,-0.191555,0.0205048,-0.10169
2.12751,-0.42129,0.272763,-0.196921,0.107228,0.130562,-0.330852,-0.0909784,-0.455774,0.125141,0.571251,0.0853165,0.0500936,-0.0254378,-0.081996,0.0232246,0.0788549
2.31032,-0.582802,-0.0872373,0.162243,0.454529,0.473414,0.532807,-0.110273,-0.208659,0.147857,0.555183,0.0968479,0.0737481,0.183742,-0.226355,-0.0131892,0.0317265
2.05027,-0.41925,0.129429,0.152716,0.150463,0.389915,0.169955,-0.160894,-0.27134,0.12923,0.570607,0.0901104,0.0565289,0.145342,0.0132456,0.262803,0.148328
2.04024,-0.444903,-0.00558301,0.0906675,0.37807,0.621076,0.32216,-0.166146,-0.22897,0.217582,0.493926,0.256672,0.0739898,0.268753,-0.378858,0.102061,0.235324
1.9879,-0.683947,-0.0934467,0.32895,0.378595,0.727506,0.298233,-0.140631,-0.325817,0.199616,0.585208,0.581355,0.165962,0.424246,0.0866437,0.392806,0.294613
1.81156,-0.270454,0.102306,0.181782,0.783887,0.737359,0.548862,-0.226642,-0.220672,0.149866,0.525892,0.130317,-0.151764,0.0642304,-0.06441,0.0249144,-0.09988
2.17447,-0.281902,-0.0318421,-0.00559856,0.46986,0.623348,0.141554,-0.121568,-0.268332,0.205798,0.548982,0.197467,-0.018035,0.106813,-0.22002,-0.11502,-0.120072
2.15986,-0.407101,-0.00235729,0.400964,0.345807,0.329615,0.203497,-0.0644857,-0.281369,0.182298,0.592184,0.139685,-0.0627716,0.0665146,-0.125866,0.190102,-0.05189
2.56067,-0.44939,-0.228972,-0.168518,0.253721,0.244137,0.158512,-0.106993,-0.328707,0.256692,0.568966,0.11133,-0.0999584,0.156916,-0.140829,0.0893891,0.0145522
2.16722,-0.34893,0.00241207,0.172532,0.356614,0.464431,0.0977837,-0.171927,-0.247898,0.214673,0.522612,0.152206,0.0431709,0.188095,-0.287773,0.0425801,-0.00889304
2.28039,-0.45004,-0.180031,0.300349,0.602807,0.532799,0.458054,-0.119062,-0.301484,0.202265,0.573136,0.259787,-0.106753,0.171439,-0.657355,0.180585,-0.165453
2.34671,-0.593656,-0.0874365,0.2218,0.595777,0.8704,0.503037,-0.227433,-0.150313,0.222355,0.562573,0.559359,-0.298334,-0.114439,-0.524943,0.111075,-0.251267
2.10863,-0.402835,-0.0573916,0.323656,0.317633,0.421324,0.0766535,-0.125129,-0.399414,0.139676,0.618705,0.174184,-0.0298751,0.164029,-0.26684,0.157586,0.201987
2.25255,-0.549609,0.0410353,0.014271,0.478964,0.453612,0.389133,-0.149976,-0.285436,0.197542,0.647052,0.0975575,0.143176,0.0115774,-0.0974891,0.0673023,-0.0806553
2.32335,-0.521239,0.209063,-0.0571956,0.123022,0.0518888,-0.0493597,-0.0444803,-0.409679,0.151079,0.583601,0.131438,-0.0573941,0.252562,-0.287076,0.10671,0.234141
1.72655,-0.256503,-0.0584651,0.322062,0.920854,0.884994,0.570023,-0.190533,-0.113512,0.253623,0.522954,0.326943,0.310014,0.51687,-0.320775,-0.00278651,-0.218278
1.89677,-0.28293,0.0423587,0.320444,0.651099,0.698206,0.578882,-0.156244,-0.119205,0.128117,0.559617,0.154504,-0.092369,0.24412,-0.327383,-0.00683118,-0.0668047
1.94765,-0.411757,0.0901778,0.207204,0.489318,0.857734,0.437168,-0.210815,-0.133164,0.140453,0.617768,0.0214125,-0.0185484,-0.0142762,-0.0266049,-0.00310207,-0.0384481
2.60464,-0.595053,-0.0991011,-0.0770767,0.31364,0.282307,-0.0217165,-0.119572,-0.292375,0.160627,0.557123,0.192155,0.254299,0.0303614,-0.232805,0.132681,-0.198378
1.86561,-0.414376,0.220261,0.254307,0.333064,0.406746,0.531645,-0.0781774,-0.313796,0.148049,0.627814,0.153414,-0.0654131,0.150886,-0.121,0.126635,0.0906481
2.26685,-0.387045,0.0113955,0.0293192,0.387282,0.529424,0.310466,-0.151012,-0.261702,0.262477,0.495225,0.201466,-0.0945716,0.29223,-0.505965,-0.0628336,-0.26039
1.77322,-0.205437,0.170691,0.342362,0.761446,0.690276,0.491701,-0.179891,-0.222218,0.133618,0.621991,0.127401,-0.152641,0.052527,-0.229329,0.130344,0.0552216
2.10782,-0.285329,0.0585409,-0.0268915,0.493093,0.27415,-0.154705,-0.130589,-0.315005,0.141934,0.573836,0.144143,0.0997639,0.0258883,-0.123166,0.0982672,0.0620236
1.77096,-0.274227,0.210794,0.358112,0.692371,0.637532,0.265919,-0.225429,-0.152334,0.216985,0.588804,0.362917,-0.0907704,0.179343,-0.353905,0.114214,-0.120525
2.2559,-0.430363,-0.178879,0.254219,0.353226,0.482492,0.30669,-0.112105,-0.260378,0.173632,0.504405,0.208358,-0.0978623,0.311426,-0.37902,0.136858,0.108681
2.47108,-0.3989,-0.186422,0.255384,0.588635,0.57956,0.634788,-0.120181,-0.280523,0.215708,0.55868,0.430729,-0.327924,-0.113119,-0.681768,-0.235575,-0.0943693
2.1173,-0.531643,0.0524889,0.116789,0.428016,0.437341,0.497679,-0.220125,-0.159914,0.141027,0.553541,0.136947,0.116132,0.191476,-0.259431,0.0860368,0.0365479
1.93096,-0.229167,-0.0478513,0.209312,0.648496,0.632424,0.306562,-0.149417,-0.317279,0.239398,0.515971,0.229447,-0.105436,0.294795,-0.298006,0.144155,0.124223
2.12915,-0.332456,0.35245,-0.105499,0.233098,0.104892,-0.0563565,-0.1087,-0.33726,0.121161,0.629258,0.0739335,-0.0195515,0.0290888,-0.0110464,-0.0766358,0.146776
2.08705,-0.3664,0.186734,0.00540807,0.222286,0.225918,-0.297963,-0.128907,-0.325387,0.192416,0.580861,0.09829,0.0795231,0.0269195,-0.105803,0.188875,0.0632541
1.96392,-0.298954,-0.135399,0.23985,0.584351,0.622331,0.717313,-0.181083,-0.338995,0.157719,0.491548,0.204258,0.108779,0.186286,-0.2282,0.0796166,0.238797
1.91037,-0.230376,-0.0971678,0.324635,0.879678,0.816536,0.604755,-0.254344,-0.242153,0.266331,0.607614,0.724654,0.0135135,0.237547,-0.364122,-0.00308903,-0.222207
